id,miasto,kod_pocztowy,ulica,nr_budynku,nr_lokalu
10519,Antonowo,92-194,Rzemieslnicza,165,47
10520,Krzepocin,11-622,Rzeczna,188,
10521,Barak,24-194,Topolowa,475,35
10522,Lamkowizna,85-652,Macierzy,774,
10523,Barciszewo,94-601,Daleka,376,
10524,Balików,65-778,Szyprow,847,2
10525,Bagatelka,80-263,Rubinowa,360,
10526,Kupnina,65-282,Kwiatowa,304,63
10527,Lubawa,63-360,Solecka,411,94
10528,Adamin,76-253,Nadbrzezna,559,
10529,Kupin,22-445,Zeglarska,368,33
10530,Adamowo,47-646,Jasna,29,
10531,Bajdyty,64-643,Malownicza,360,6
10532,Barce,77-839,Truskawkowa,481,
10533,Adamkowo,76-664,Sezamkowa,816,36
10534,Gorzuchowo,68-994,Bajkowa,707,56
10535,Bagienko,29-438,Bzow,774,
10536,Bajdyty,72-448,Panoramiczna,784,
10537,Baniewice,17-366,Dobra,250,
10538,Antolin,71-822,Gozdzikow,715,47
10539,Barciszewo,16-751,Przyjazni,889,
10540,Adaminowo,29-816,Klonowa,454,
10541,Gorzyce,53-531,Owsiana,876,
10542,Bania,72-518,Mirtowa,854,
10543,Lamkowo,51-382,Zakole,708,
10544,Bachorce,37-630,Niezapominajek,820,
10545,Krajów,38-848,Paproci,474,22
10546,Kupowo,32-532,Rozana,868,
10547,Leszczynek,40-534,Jachtowa,710,
10548,Laskowiec,24-440,Sarzynska,282,56
10549,Lalkowy,39-993,Wrzosow,648,5
10550,Laskowo,63-949,Topolowa,25,60
10551,Lubianka,32-733,Zorzy,25,62
10552,Leszczynek,53-279,Szkolna,508,
10553,Krzepocinek,14-253,Tulipanow,499,
10554,Krzesimowo,53-937,Rumiank�w,610,40
10555,Adamowa,70-157,Malinowa,92,
10556,Antoniewko,37-926,Wodnika,242,
10557,Lubaty,65-922,Niezapominajek,631,
10558,Leszkomin,75-368,Lakowa,17,52
10559,Barbarka,20-745,Roz,510,
10560,Godziszewy,75-675,Sloneczna,171,56
10561,Rogalinek,94-944,Zielone Wzgorze,993,5
10562,Antoniny,56-822,Sprezarkowa,208,13
10563,Adamczowice,17-874,Opalowa,953,73
10564,Baczki,37-595,Plowce,93,88
10565,Lasanka,81-838,Promykowa,973,73
10566,Banica,67-360,Koronkowa,735,
10567,Laskownica,82-881,Szeroka,565,38
10568,Adamowice,20-329,Syrenki,188,
10569,Kraplewo,30-988,Kasztanowa,470,32
10570,Adamów,49-200,Modrzewiowa,915,
10571,Adamówka,42-326,Kra�cowa,873,
10572,Baczków,60-741,Letnia,366,93
10573,Adamki,48-332,Spoldzielcza,859,44
10574,Adampol,62-152,Boczna,625,70
10575,Gorzyczany,19-874,Wisniowa,578,66
10576,Krakowiany,47-242,Gozdzikow,101,
10577,Gorzków,29-223,Opalowa,830,
10578,Baczki,66-872,Czeremchowa,619,
10579,Barcin,90-936,Makow,229,12
10580,Antoniewice,51-921,Bajkowa,545,
10581,achanowo,32-291,Liliowa,764,26
10582,Kupiatycze,29-960,Niezapominajek,61,12
10583,Barchnowy,55-399,Polna,12,79
10584,Baligród,13-398,Jasna,67,
10585,Bagnica,17-544,Gajowa,172,
10586,Kupnina,57-418,Kra�cowa,358,
10587,Rogalin,74-664,Zielona,195,
10588,Langanki,20-738,Zeglarska,897,
10589,Lady,49-236,Jodlowa,502,16
10590,Barcie,99-337,Skowronkow,894,82
10591,Gorzyczki,61-764,Gozdzikow,418,
10592,Baczki,49-741,Promowa,905,64
10593,Krakowice,26-613,Harcerska,976,41
10594,Kramnik,60-935,Dworcowa,667,7
10595,Landzmierz,64-626,Grodzka,837,
10596,Balin,94-712,Szafirkow,974,
10597,Bagdad,53-864,Kupiecka,153,2
10598,Baciki,84-348,Klonowa,834,58
10599,Leszczynek,26-747,Krotka,185,9
10600,Baranowice,70-334,Spacerowa,261,
10601,Balice,20-171,Zurawia,880,31
10602,Gorzyca,46-441,Zarnowiecka,842,93
10603,Kupno,83-373,Bursztynowa,557,
10604,Lamk,69-989,Orlikow,464,
10605,Lubasz,35-578,Jarzebinowa,648,
10606,Baczyn,93-937,Diamentowa,677,
10607,Adamierz,84-305,Sloneczna,306,54
10608,Barcice,55-240,Nagietkow,554,
10609,Bandrów,94-369,Alabastrowa,702,
10610,Antonowo,73-114,Jasminowa,602,99
10611,Grabek,48-423,Kasztanowa,449,
10612,Krzepielów,92-616,Zorzy,392,
10613,Krzepocin,27-739,Limbowa,861,
10614,Barbarka,62-846,Wakacyjna,267,16
10615,Landzmierz,55-849,Klonowa,614,
10616,Balków,22-298,Dworcowa,21,90
10617,Krakowiany,31-765,Kwiatowa,978,
10618,Lubartów,58-134,Letnia,812,84
10619,Abisynia,44-210,Torfowa,865,20
10620,Gorzupia,71-787,Szyprow,279,40
10621,Lubasz,59-428,Wesola,146,
10622,Ladorudzek,72-702,Wiazowa,454,
10623,Laskowizna,50-295,Zorzy,776,9
10624,Luberadz,69-140,Wspolna,87,
10625,Adamowo,60-230,Bursztynowa,970,
10626,Lubaszcz,14-819,Szyprow,631,7
10627,Baliki,38-581,Cicha,348,11
10628,Godziszka,85-793,Fiolkow,36,64
10629,Kupnina,73-486,Promowa,612,
10630,Ladeniska,95-341,Syrenki,825,
10631,Ladzin,88-422,Zielone Wzgorze,796,
10632,Lubaszcz,67-463,Zielone Wzgorze,247,14
10633,Lubiana,73-908,Rycerska,999,32
10634,Anonin,70-740,Spacerowa,400,12
10635,Lamkowizna,25-784,Zbozowa,607,
10636,Gorzków,23-785,Makow,114,98
10637,Bachmatówka,96-568,Wiatrow,733,72
10638,Lamki,48-655,Syrenki,831,
10639,Lubaszowa,47-129,Boczna,635,
10640,Gorzuchów,87-861,Polna,822,
10641,Gorzykowo,85-452,Azaliowa,156,11
10642,Lady,41-787,Grodzka,496,65
10643,Adamowice,67-519,Kupiecka,56,
10644,Krzeptów,97-650,Zielona,721,
10645,Adamowa,42-157,Tkacka,522,43
10646,Ladeniska,38-353,Syrenki,995,
10647,Adamów,61-907,Truskawkowa,122,
10648,Kurabka,62-995,Tradycji,468,
10649,Lamkowizna,73-162,Orlikow,534,86
10650,Laskownica,68-689,Zeglarska,234,
10651,Ladzin,27-330,Harcerska,359,89
10652,Laska,80-688,Kwiatowa,77,
10653,Barany,92-780,Alabastrowa,291,
10654,Abramów,68-786,Smiala ,584,
10655,Antoniów,20-808,Szeroka,353,
10656,Adamówka,97-277,Panoramiczna,868,43
10657,Rogiedle,84-467,Niezapominajek,504,1
10658,Gorzów,42-985,Wesola,136,
10659,Kupinin,82-871,Zacisze,700,
10660,Baranki,86-430,Bursztynowa,431,99
10661,Krakuszowice,53-188,Zeglarska,957,
10662,Lubatowa,65-220,Harcerska,703,
10663,Godziszewo,64-974,Irysow,786,7
10664,Laliki,34-842,Strusia,703,54
10665,Lalin,38-543,Sliwkowa,487,0
10666,Antoninów,86-253,Zlotych Klosow,433,46
10667,Rogiedle,78-354,Jabloniowa,341,79
10668,Antoniewo,10-611,Liliowa,524,65
10669,Adaminowo,40-110,Tkacka,593,82
10670,Laliny,81-945,Paproci,436,0
10671,Abramów,15-463,Szkolna,986,58
10672,Kuplisk,61-425,Syrenki,76,
10673,Adamczycha,27-156,Szkutnicza,242,69
10674,Rogalino,73-561,Diamentowa,869,95
10675,Lasanka,81-237,Widokowa,968,
10676,Gorzycko,26-289,Liliowa,992,
10677,Bagny,21-654,Paproci,131,
10678,Krakowiany,43-164,Przyjazni,674,65
10679,Rogalik,74-179,Zwyciestwa,882,
10680,Leszczynka,26-440,Zielone Wzgorze,232,95
10681,Gorzuchowo,28-722,Sloneczna,777,
10682,achanowo,69-968,Gwiezdna,195,
10683,Laskowa,49-713,Pogodna,797,68
10684,Luberadzyk,93-864,Slowianska,726,
10685,Kraplewo,28-310,Spacerowa,140,
10686,Bagienica,70-988,Zyzna,377,
10687,Banica,39-234,Stokrotek,156,
10688,Lubianka,27-279,Krotka,975,
10689,Leszczyna,55-977,Swierkowa,547,95
10690,Laskowo,25-552,Cisowa,45,49
10691,Kuplisk,53-329,Strumykowa,563,14
10692,Antoniny,38-409,Nagietkow,803,
10693,Leszkiemie,36-331,Polnocna,684,26
10694,Bachus,92-138,Harcerska,127,
10695,Krapkowice,92-703,Gęsia,952,89
10696,Baranówek,52-688,Sliwkowa,20,
10697,Adamówka,10-551,Modrzewiowa,443,26
10698,Kupnina,44-682,Zarnowiecka,126,
10699,Lasek,98-909,Zurawinowa,893,75
10700,Antonin,78-499,Wrzesniowa,430,
10701,Banica,87-566,Zlotych Klosow,315,95
10702,Lubaszcz,75-434,Polna,513,
10703,Lamkowizna,37-145,Szmaragdowa,736,
10704,Leszkiemie,71-510,Szafranowa,708,
10705,Krakowiany,48-544,Debowa,959,62
10706,Laliki,73-837,Lakowa,334,
10707,Barciszewo,55-204,Zlotych Klosow,853,42
10708,Lubcza,98-680,Promykowa,818,24
10709,Adamki,67-259,Magnolii,974,
10710,Baranki,84-565,Parkowa,351,
10711,Lubianków,32-208,Sprezarkowa,861,
10712,Gorzków,74-405,Magnolii,684,50
10713,Barak,60-384,Boczna,410,
10714,Ladorudz,66-815,Jabloniowa,810,
10715,Adamowizna,76-257,Macierzy,153,21
10716,Bacze,74-570,Rzemieslnicza,369,94
10717,Gorzyczki,74-114,Skowronkow,860,71
10718,Laskowice,68-694,Slonecznikow,823,89
10719,Krzepczów,65-704,Mirtowa,635,27
10720,achanowo,70-172,Lniana,294,97
10721,Rogalinek,17-654,Plowce,540,8
10722,Kramarzewo,23-566,Sarzynska,703,
10723,Adamów,47-430,Jasminowa,543,
10724,Kupiatycze,24-246,Zlotych Klosow,457,
10725,Barankowo,16-379,Zeglarska,582,87
10726,Leszczynka,85-650,Plowce,722,34
10727,Lubian,16-565,Roz,395,68
10728,Bagniewo,16-978,Jagodowa,410,
10729,Ladzin,61-250,Szpitalna,849,
10730,Bachmatówka,82-731,Mahoniowa,747,
10731,Grabarka,18-703,Strumykowa,743,
10732,Bachowice,87-758,Sanatoryjna,311,36
10733,Baranów,91-548,Opalowa,490,84
10734,Antonie,52-557,Prosta,116,
10735,Bagdad,48-978,Stoczniowcow,702,85
10736,Laskownica,55-322,Slonecznikow,180,60
10737,Rogalów,10-398,Malownicza,165,19
10738,Antoniny,18-414,Tkacka,726,
10739,Laseczno,39-398,Zakole,713,2
10740,Lasek,33-784,Akacjowa,926,
10741,Gorzków,96-514,Rzemieslnicza,631,
10742,Lubatka,76-640,Rycerska,650,
10743,Barchów,30-536,Diamentowa,678,3
10744,Leszczyniec,76-143,Jodlowa,56,
10745,Lamk,30-148,Sanatoryjna,302,
10746,Lubejki,95-882,Mirtowa,240,12
10747,Antoniewo,91-992,Azaliowa,339,
10748,Lamkówko,56-216,Nadbrzezna,136,
10749,Bagdad,62-552,Pancerniakow,672,80
10750,Antoniewko,39-141,Gwiezdna,829,53
10751,Antonie,93-510,Wiklinowa,95,
10752,Lubaszowa,93-637,Mlynska,801,45
10753,Baranów,37-540,Wiklinowa,344,
10754,Kupno,40-577,Glogowa,318,
10755,Lubiaszów,56-930,Zwyciestwa,130,
10756,Baraniec,40-934,Tychowska,317,
10757,Balcerów,52-424,Wichrowa,878,
10758,Kuplisk,58-207,Leszczynowa,128,
10759,Lalin,21-502,Jesionowa,848,
10760,Bachus,75-934,Zefirowa,951,40
10761,Abramowice,95-658,Poziomkowa,151,90
10762,Bagieniec,14-782,Grodzka,940,19
10763,Ladorudz,36-473,Zorzy,187,
10764,Antolka,90-220,Wypoczynkowa,743,21
10765,Leszczynka,55-235,Magnolii,334,
10766,Leszczyniec,17-230,Sportowa,336,
10767,Lalkowy,82-101,Papiernicza,101,
10768,Bachórz,91-962,Papiernicza,815,90
10769,Bagnica,29-877,Sarzynska,803,24
10770,Godziszka,77-375,Projektantow,623,62
10771,Rogieniczki,93-786,Akacjowa,431,
10772,Baranowo,89-487,Szkutnicza,295,28
10773,Baran,72-405,Zwyciestwa,120,
10774,Laskowizna,99-231,Mlynska,76,17
10775,Grabek,10-377,Malinowa,60,
10776,Bakaniuk,93-709,Irysow,653,
10777,Bagienko,28-768,Zytnia,891,28
10778,Leszkomin,37-946,Wichrowa,896,54
10779,Antoninek,44-790,Opalowa,292,
10780,Barchów,35-400,Lniana,643,74
10781,Godziszewy,58-184,Promykowa,112,75
10782,Luberadz,91-320,Strusia,270,
10783,Bagatela,35-216,Hebanowa,141,
10784,Bakaniuk,91-896,Strumykowa,402,85
10785,Krzesimowo,66-254,Fiolkow,30,
10786,Kramnik,41-868,Topolowa,366,
10787,Barcinek,23-546,Zlotych Klosow,217,
10788,Kramarzówka,34-210,Ksiezycowa,7,76
10789,Krzepin,36-165,Strumykowa,983,
10790,Gorzów,22-518,Jesionowa,113,47
10791,Adamek,54-934,Gozdzikow,458,
10792,Lubawa,22-388,Krokusow,923,
10793,Kupce,86-860,Klonowa,1,13
10794,Bacze,86-705,Mlodosci,712,69
10795,Gorzyczany,98-114,Orzechowa,342,81
10796,Lubian,41-693,Daleka,337,7
10797,Barcino,83-988,Azaliowa,349,19
10798,Krakówek,60-544,Wypoczynkowa,60,
10799,Barciany,73-802,Spoldzielcza,422,7
10800,Balbinów,50-745,Boczna,13,68
10801,Lubcza,45-302,Zielone Wzgorze,77,54
10802,Lubecko,55-487,Szkutnicza,630,
10803,Bachorzewo,22-505,Sprezarkowa,940,14
10804,Antoniny,29-864,Wichrowa,733,
10805,Abisynia,91-157,Koronkowa,459,
10806,Kupno,82-118,Szkutnicza,448,16
10807,Antonina,32-923,Tychowska,154,
10808,achanowo,32-719,Rzeczna,738,
10809,Rogalów,43-798,Wrzesniowa,307,90
10810,Kupinin,30-586,Paproci,169,6
10811,Leszczyniec,73-510,Prosta,328,18
10812,Ladzin,39-129,Sportowa,850,16
10813,Gorzkowice,90-319,Biwakowa,91,92
10814,Lady,18-919,Sadowa,459,
10815,achanowo,89-882,Rzepakowa,207,
10816,Krzepice,83-135,Mahoniowa,120,
10817,Gorzkowice,26-831,Cedrowa,384,5
10818,Rogawka,21-960,Tulipanow,579,
10819,Baniewice,31-498,Daktylowa,482,94
10820,Lubcza,66-482,Wrzosow,885,
10821,Antoniów,24-253,Rozana,407,
10822,Leszczyn,14-288,Swierkowa,58,
10823,Bajkowizna,81-109,Zbozowa,637,
10824,Kupin,25-805,Kupiecka,415,60
10825,Baranica,19-341,Kupiecka,746,
10826,Krakowiany,43-542,Krawiecka,2,26
10827,Baran,69-990,Tradycji,351,98
10828,Bajdy,18-640,Przepiorek,148,
10829,Antonówka,11-267,Polna,494,69
10830,Ladorudzek,21-481,Szafirkow,533,
10831,Adamczycha,88-939,Boczna,859,
10832,Balewo,88-319,Wiatrow,603,
10833,Kupin,69-493,Zgoda,427,65
10834,Balin,34-587,Papiernicza,696,
10835,Adamowice,88-825,Szmaragdowa,71,3
10836,Baranowiec,58-383,Zielona,938,
10837,Antonowo,22-867,Sliwkowa,800,20
10838,Adamin,22-465,Pogodna,566,1
10839,Barany,42-571,Zytnia,911,
10840,Krzeptów,97-438,Sliwkowa,310,
10841,Baldram,59-727,Strefowa,116,74
10842,Kupna,99-290,Zyzna,220,
10843,Balin,35-377,Krawiecka,128,50
10844,Balice,45-289,Krokusow,783,81
10845,Antonówka,12-693,Strefowa,414,60
10846,Banino,40-657,Azaliowa,75,
10847,Lady,47-455,Boczna,897,6
10848,Rogalino,26-316,Polna,330,25
10849,Antoninów,13-873,Bajkowa,766,
10850,Lacka,95-641,Roz,922,4
10851,Rogalin,56-559,Strumykowa,88,
10852,Baniewice,77-311,Jasna,107,
10853,Abramy,71-771,Swiatowida,885,98
10854,Rogazy,99-337,Azaliowa,785,53
10855,Baranowiec,81-921,Wypoczynkowa,531,86
10856,Rogalinek,55-463,Torfowa,394,
10857,Bachorze,34-589,Gozdzikow,92,38
10858,Gorzykowo,81-641,Pogodna,852,
10859,Lubianki,80-763,Jarzebinowa,935,
10860,Krakowice,87-666,Ksiezycowa,479,28
10861,Baldram,25-733,Jodlowa,75,3
10862,Rogi,84-135,Sezamkowa,413,62
10863,Rogalinek,84-884,Parkowa,645,6
10864,Barany,30-454,Sloneczna,182,
10865,Bachury,36-604,Ksiezycowa,560,
10866,Bajdyty,72-622,Bliska,320,
10867,Lubaty,23-743,Jagodowa,66,54
10868,Adamczycha,76-833,Sosnowa,278,
10869,Antonowo,59-923,Slowikow,694,
10870,Leszkowice,45-738,Promykowa,56,
10871,Kupin,58-330,Zeglarska,481,65
10872,Leszczynki,88-641,Wiklinowa,837,
10873,Leszczyny,95-213,Niezapominajek,743,56
10874,Bachmackie,70-197,Kupiecka,459,85
10875,Lubecko,69-335,Teczy,325,
10876,Antoninów,83-213,Pocztowa,852,
10877,Bajdyty,77-709,Jagodowa,483,
10878,Rogazy,82-306,Polnocna,491,
10879,Bachorzew,14-352,Szyprow,292,29
10880,Baligród,10-627,Jodlowa,893,
10881,Grabarze,39-594,Gerberowa,178,
10882,Abramy,66-405,Gajowa,483,24
10883,Rogielkajmy,94-620,Rybacka,379,89
10884,Laskowa,44-428,Szmaragdowa,145,59
10885,Godziszka,67-588,Zefirowa,415,
10886,Barankowo,12-429,Sliwkowa,969,
10887,Bachorze,29-393,Bzow,450,94
10888,Kupno,51-301,Sosnowa,769,80
10889,Bachorzew,12-306,Owsiana,558,
10890,Lakiele,40-527,Harcerska,120,
10891,Lamkowo,72-955,Deszczowa,182,
10892,Bacze,21-466,Wisniowa,82,
10893,Lubejki,40-671,Roz,85,
10894,Kramnik,56-675,Deszczowa,460,33
10895,Kraków,81-988,Nagietkow,491,
10896,Bajtkowo,72-517,Jarzebinowa,691,
10897,Baraniec,14-662,Krotka,812,
10898,Balcerów,83-731,Rozana,820,
10899,Laskownica,75-917,Przepiorek,372,
10900,Bagna,53-372,Daleka,130,
10901,Anteczków,92-283,Strusia,914,
10902,Lubianek,10-923,Stoczniowcow,104,
10903,Balcerów,39-543,Wodnika,624,
10904,Balinka,43-350,Wrzosow,319,46
10905,Antonin,35-752,Dobra,901,
10906,Baraniec,24-824,Sarzynska,686,
10907,Achrymowce,52-501,Syrenki,308,
10908,Laseczno,82-821,Gęsia,528,35
10909,Lubejki,36-857,Rubinowa,107,27
10910,Krakulice,56-698,Wichrowa,861,
10911,Balice,93-778,Strumykowa,855,
10912,Lubenia,98-482,Tkacka,432,11
10913,Gorzków,19-292,Czeremchowa,960,54
10914,Gorzyce,92-822,Gajowa,364,
10915,Barciany,83-526,Diamentowa,436,68
10916,Antoninów,50-261,Strusia,770,18
10917,Krakówek,50-825,Slonecznikow,363,65
10918,Barcino,30-716,Widokowa,54,50
10919,Rogiedle,79-450,Cedrowa,863,
10920,Godziszewy,53-308,Promykowa,865,47
10921,Adamowa,35-577,Jagodowa,218,
10922,Adamka,11-185,Slonecznikow,218,
10923,Barchów,91-960,Syrenki,596,29
10924,Kupnina,84-789,Jasminowa,908,39
10925,Lubcz,39-796,Truskawkowa,578,10
10926,Krakowice,12-803,Pogodna,758,
10927,Rogalów,76-903,Kra�cowa,600,64
10928,Bañki,21-656,Szafirkow,608,
10929,Godziszewy,96-787,Blawatkow,871,23
10930,Kuplisk,29-425,Szeroka,77,37
10931,Banino,29-327,Stokrotek,126,33
10932,Baldram,99-784,Krokusow,960,
10933,Rogalice,23-313,Truskawkowa,253,79
10934,Antoniki,26-742,Zacisze,249,50
10935,Landek,89-686,Zielone Wzgorze,564,90
10936,Balnica,51-848,Panoramiczna,591,
10937,Kupno,76-103,Widokowa,43,75
10938,Banaszki,17-355,Boczna,634,
10939,Antoniewko,54-916,Szafirkow,451,60
10940,Antolka,93-669,Glogowa,167,
10941,Gorzuchów,47-488,Paproci,125,
10942,Bachmackie,28-860,Syrenki,159,
10943,Kupin,42-839,Poziomkowa,741,37
10944,Rogielkajmy,93-679,Deszczowa,289,
10945,Anteczków,66-120,Promykowa,152,
10946,Bagatelka,71-243,Szafranowa,74,60
10947,Grabanów,46-729,Bliska,667,
10948,achanowo,58-852,Zalesie,645,
10949,Adamów,83-677,Strefowa,399,64
10950,Bagienko,13-233,Rumiank�w,863,
10951,Bachorce,46-504,Solecka,76,
10952,Barbarówka,13-994,Boczna,289,51
10953,Grabarze,64-719,Papiernicza,680,
10954,Adamowa,24-412,Gęsia,577,92
10955,Barany,17-872,Gerberowa,658,
10956,Lubatówka,45-885,Szafirkow,570,65
10957,Baczki,36-666,Zurawinowa,191,
10958,Kramarka,79-908,Spacerowa,108,
10959,Kupnina,23-555,Rycerska,227,89
10960,Las,54-945,Jachtowa,507,
10961,Baran,49-491,Spokojna,714,
10962,Bañki,82-278,Akacjowa,68,
10963,Ladorudz,86-344,Rzemieslnicza,906,7
10964,Kupce,19-401,Pigwowa,965,4
10965,Adamierz,40-351,Szafirkow,639,
10966,Rogawica,72-391,Zlotych Klosow,764,96
10967,Adamówek,96-670,Torfowa,78,52
10968,Leszkowy,31-935,Hebanowa,262,
10969,Gorzyce,75-516,Spoldzielcza,965,16
10970,Balbinów,23-474,Wakacyjna,948,4
10971,Baranowice,56-136,Jagodowa,886,93
10972,Adamek,40-129,Rozana,114,
10973,Lubecko,35-335,Pogodna,106,
10974,Bachmackie,42-826,Zakole,221,
10975,Gorzuchy,41-888,Nadbrzezna,944,92
10976,Balczewo,44-569,Akacjowa,80,
10977,Antonowo,48-381,Dworcowa,320,4
10978,Baranówko,85-949,Syrenki,405,
10979,Lamkowizna,69-987,Owsiana,371,35
10980,Grabianów,87-192,Torfowa,296,
10981,Lubianki,56-736,Pigwowa,760,99
10982,Balewo,28-832,Polna,766,68
10983,Leszczynek,20-821,Harcerska,103,
10984,Bacze,10-425,Irysow,174,95
10985,Antonowo,60-217,Gęsia,362,
10986,Banica,36-200,Wakacyjna,746,2
10987,Gorzykowo,69-806,Macierzy,797,
10988,Barcikowo,87-617,Stoczniowcow,997,26
10989,Balewko,39-997,Nadbrzezna,308,8
10990,Krzepczów,68-273,Rumiank�w,703,
10991,Leszkiemie,83-744,Zlota,20,
10992,Barak,66-703,Sportowa,644,52
10993,Balinka,80-474,Smiala ,42,87
10994,Bajory,20-546,Deszczowa,250,15
10995,Krzepocinek,61-315,Wichrowa,952,29
10996,Bagniewo,43-186,Tatarakow,411,95
10997,Bachus,55-536,Syrenki,287,99
10998,Adamowa,13-693,Ptasia,721,
10999,Kupna,33-627,Promowa,128,
11000,Antoniówka,97-884,Sliwkowa,182,
11001,Bachowice,96-155,Stoczniowcow,647,
11002,Banie,75-361,Truskawkowa,7,
11003,Adamczycha,34-197,Prosta,596,30
11004,Bachorzewo,68-363,Roz,243,
11005,Baranki,52-109,Czeresniowa,444,
11006,Godziszewy,76-453,Topolowa,941,
11007,Grabianowo,79-364,Letnia,314,
11008,Kramkówka,40-168,Leszczynowa,725,11
11009,Kramnik,47-397,Niezapominajek,603,
11010,Grabanów,46-541,Daktylowa,785,71
11011,Baliki,35-727,Promykowa,396,12
11012,Krakówek,23-470,Wesola,427,40
11013,Lubaszcz,20-652,Rubinowa,994,58
11014,Bajdy,51-266,Slupska,267,20
11015,Bañkowszczyzna,14-402,Szafranowa,728,81
11016,Kramarzyny,18-844,Polna,890,
11017,Adamka,60-611,Zwirowa,726,
11018,Bagieniec,92-989,Tradycji,380,43
11019,Lamkowo,45-626,Mirtowa,805,28
11020,Rogalin,96-602,Gęsia,668,
11021,Kupienino,14-786,Brzoskwiniowa,800,3
11022,Luberadz,52-778,Macierzy,899,
11023,Lalkowy,53-771,Daktylowa,835,
11024,Kupinin,41-516,Parkowa,259,40
11025,Krzesimowo,26-930,Podmiejska,799,
11026,Antoniewice,19-640,Szafranowa,865,91
11027,Rogielkajmy,10-767,Dobra,569,
11028,Krzepin,18-578,Szkutnicza,703,
11029,Kupin,43-159,Koronkowa,915,50
11030,Antonina,76-765,Rzepakowa,171,
11031,Baranowiec,25-674,Zakole,786,
11032,Leszkowy,84-600,Rycerska,826,58
11033,Grabianka,95-111,Skowronkow,277,80
11034,Landzmierz,59-910,Wypoczynkowa,809,
11035,Baranica,28-675,Zacisze,156,13
11036,Krzepielów,12-384,Jasminowa,290,
11037,Krzepice,73-948,Golebia,23,54
11038,Bachórzec,67-838,Topolowa,722,17
11039,Baranówek,92-935,Syrenki,630,
11040,Adamki,19-427,Krawiecka,984,26
11041,Grabek,81-524,Nadbrzezna,208,
11042,Krajów,45-165,Szafirkow,297,46
11043,Antonie,59-834,Jeziorna,153,
11044,Lafajetowo,97-646,Niepodleglosci,596,
11045,Lubawka,47-385,Jesionowa,612,7
11046,Bagna,29-850,Rozana,695,
11047,Leszczyny,28-472,Sloneczna,348,
11048,Laskowiec,75-100,Macierzy,143,31
11049,Balice,67-976,Slowikow,778,66
11050,Antoninek,77-947,Parkowa,648,73
11051,Bajerze,41-972,Slaska,212,28
11052,Lubejki,46-213,Zbozowa,116,
11053,Godziszów,96-663,Brzoskwiniowa,969,22
11054,Barchlin,48-689,Diamentowa,491,73
11055,Laskowiec,11-442,Pocztowa,34,10
11056,Balcerów,10-915,Lniana,240,17
11057,Adamów,24-698,Bursztynowa,395,92
11058,Kupce,30-594,Wisniowa,258,
11059,Baldwinowice,24-222,Strusia,575,69
11060,Lubaty,73-965,Syrenki,169,
11061,Luberadzyk,22-346,Jodlowa,918,98
11062,Bachórzec,20-878,Jezynowa,216,
11063,Baranki,18-204,Pogodna,768,37
11064,Abramów,89-781,Strusia,723,
11065,Bakaniuk,10-429,Harcerska,207,
11066,Balnica,65-231,Rybacka,311,
11067,Godziszewy,42-990,Szkolna,968,21
11068,Rogiedle,72-788,Poziomkowa,622,69
11069,Lubasz,22-521,Pszeniczna,770,87
11070,Adamki,25-381,Deszczowa,213,
11071,Antonia,80-142,Sprezarkowa,860,92
11072,Baran,31-769,Alabastrowa,329,
11073,Rogalki,39-763,Torfowa,238,99
11074,Gorzuchów,90-692,Widokowa,773,74
11075,Baranica,26-989,Wypoczynkowa,594,
11076,Adamówka,33-364,Wodnika,110,92
11077,Krakowice,33-575,Magnolii,460,36
11078,Gorzuchów,59-295,Kupiecka,776,12
11079,Banachy,53-377,Zeglarska,552,91
11080,Antonów,25-626,Biwakowa,590,86
11081,Antolka,59-272,Jachtowa,96,
11082,Barcinek,92-789,Wedrowna,471,
11083,Lubaszowa,86-471,Cicha,481,
11084,Luberadzyk,58-961,Hebanowa,327,90
11085,Lubianków,53-751,Rzeczna,891,16
11086,Gorzuchów,70-304,Bajkowa,179,
11087,Balin,98-888,Wiklinowa,470,
11088,Baliki,74-710,Blekitna,669,
11089,Banino,25-565,Sadowa,323,
11090,Barchlin,21-794,Topolowa,439,34
11091,Antoninów,78-133,Syrenki,781,
11092,Bajerze,68-821,Azaliowa,201,
11093,Leszkowice,21-238,Brzozowa,99,
11094,Barcin,21-110,Palmowa,829,68
11095,Balinka,75-738,Wiazowa,265,
11096,Godziszowa,95-737,Rozana,860,
11097,Adamka,84-125,Torfowa,745,70
11098,Adamówek,37-405,Rzemieslnicza,48,35
11099,Grabia,78-632,Daktylowa,885,
11100,Leszczynka,87-575,Paproci,862,24
11101,Lakiele,64-658,Promykowa,705,
11102,Banachy,47-741,Szafirkow,229,57
11103,Bachórz,83-642,Stoczniowcow,831,
11104,Bañska,80-787,Jezynowa,921,
11105,Kramarzówka,22-374,Jezynowa,594,
11106,Barcinek,76-600,Czeremchowa,612,70
11107,Barcino,10-854,Promykowa,147,
11108,Langanki,94-831,Tkacka,506,94
11109,Bagniewo,47-193,Zakole,358,
11110,Badów,58-911,Sliwkowa,300,76
11111,Lubianek,46-664,Szafranowa,778,
11112,Gorzupia,65-182,Jagodowa,936,
11113,Lubianki,48-886,Palmowa,226,
11114,Landek,74-641,Czeresniowa,671,
11115,Bajerze,34-722,Gerberowa,692,56
11116,Antonowo,42-214,Akacjowa,838,16
