ID,MIASTO,KOD_POCZTOWY,ULICA,NR_BUDYNKU,NR_LOKALU
3617,Kupna,61-616,Czeremchowa,143,24
3618,Abramy,86-987,Mahoniowa,770,
3619,Bachmatówka,56-426,Promykowa,390,
3620,Lady,85-406,Wiatrow,37,
3621,Adamierz,76-331,Bliska,740,
3622,Balików,73-256,Sportowa,425,94
3623,Barciszewo,16-421,Zielone Wzgorze,730,
3624,Balewko,61-211,Wypoczynkowa,573,
3625,Baliki,74-460,Strefowa,895,42
3626,Antonina,12-821,Makow,18,
3627,Lubenka,51-371,Wiklinowa,952,56
3628,Kramarzyny,94-176,Parkowa,284,58
3629,Krapkowice,75-380,Zurawinowa,881,80
3630,Antonina,14-410,Tulipanow,724,19
3631,Kramarzewo,38-256,Skowronkow,535,
3632,Barany,51-661,Leszczynowa,267,62
3633,Rogienice,48-225,Glogowa,160,
3634,Bachorza,22-441,Orlikow,698,
3635,Laliki,87-477,Nagietkow,187,
3636,Gorzyczany,67-973,Swiatowida,930,
3637,Rogierówko,37-552,Rzemieslnicza,920,74
3638,Leszkiemie,37-195,Malownicza,720,56
3639,Krzepocin,78-168,Projektantow,326,
3640,Antonie,34-426,Blekitna,789,1
3641,Banaszki,38-924,Gęsia,902,
3642,Balnica,34-746,Gęsia,578,
3643,Barcinek,28-668,Sanatoryjna,158,93
3644,Adamki,64-154,Zielone Wzgorze,766,
3645,Barchaczów,72-472,Przepiorek,495,40
3646,Godziszka,54-134,Blawatkow,207,
3647,Lamkowo,68-927,Mahoniowa,457,6
3648,Antonie,68-332,Slaska,617,59
3649,Adamki,81-509,Daleka,219,
3650,Lubejki,80-568,Akacjowa,521,
3651,Badulki,23-888,Morska,893,64
3652,Rogalów,27-443,Saperow,164,
3653,Luberadzyk,10-677,Kwiatowa,511,62
3654,Annówka,88-760,Zalesie,999,
3655,Lubatówka,60-684,Promowa,281,29
3656,Lubaszcz,16-610,Wisniowa,221,
3657,Barcice,12-374,Mahoniowa,385,83
3658,Adamowo,13-196,Macierzy,634,33
3659,Antoniny,10-783,Wierzbowa,705,84
3660,Kupimierz,12-111,Szkolna,95,50
3661,Laliki,27-474,Strumykowa,708,
3662,Grabce,88-407,Wierzbowa,995,
3663,Bachórzec,77-668,Tatarakow,888,
3664,Kupientyn,16-585,Torfowa,126,
3665,Gorzykowo,49-151,Irysow,275,75
3666,Badów,59-952,Limbowa,770,53
3667,Antonów,27-163,Zwyciestwa,22,
3668,Bajory,65-172,Plowce,39,17
3669,Kraplewo,26-619,Saperow,125,5
3670,Godziszów,32-909,Bursztynowa,748,
3671,Godziszowa,14-634,Czeresniowa,892,
3672,Lubaszowa,67-314,Krokusow,984,34
3673,Rogienice,18-636,Polnocna,324,
3674,Kupnina,81-701,Liliowa,921,
3675,Bachorze,78-375,Solecka,794,74
3676,Adampol,48-708,Pszeniczna,130,34
3677,Krapkowice,72-583,Topolowa,379,15
3678,Bachorze,73-913,Stokrotek,477,
3679,Laskowice,35-167,Morska,640,25
3680,Lubatówka,71-774,Swiatowida,683,8
3681,Rogaszyn,22-591,Slaska,33,85
3682,Balnica,22-421,Wierzbowa,854,84
3683,Baraniec,58-336,Pancerniakow,608,58
3684,Lady,27-182,Spacerowa,786,
3685,Adamczowice,87-684,Wrzesniowa,955,
3686,Adamek,96-935,Teczy,523,
3687,Anteczków,55-699,Gerberowa,445,
3688,Bajorski,84-859,Nadbrzezna,674,
3689,Lamkowizna,86-165,Rozana,345,
3690,Achrymowce,42-619,Tulipanow,107,14
3691,Leszkowice,12-638,Azaliowa,512,
3692,Balczewo,93-350,Zgoda,447,87
3693,Antoniewo,63-383,Pocztowa,211,78
3694,Barchaczów,98-770,Zytnia,716,30
3695,Adamów,47-643,Roz,176,
3696,Grabanów,65-267,Mahoniowa,342,
3697,Barbarka,12-282,Szeroka,435,47
3698,Kramsk,35-803,Gerberowa,550,
3699,Lubartów,95-611,Krawiecka,150,
3700,Ladzin,26-453,Slowianska,823,
3701,Rogawica,92-496,Wspolna,731,45
3702,Bagdad,81-457,Krokusow,385,
3703,Krapkowice,41-143,Wspolna,220,48
3704,Balin,48-901,Ksiezycowa,347,
3705,Gorzyczany,14-223,Pancerniakow,533,69
3706,Grabce,72-305,Daktylowa,145,1
3707,Antolin,68-424,Zarnowiecka,975,5
3708,Bagienice,21-909,Kalinowa,922,
3709,Baranki,36-691,Malinowa,404,84
3710,Lakiele,32-110,Teczy,765,
3711,Adamek,72-437,Plowce,789,11
3712,Bale,36-896,Syrenki,819,77
3713,Rogaszyce,16-378,Zyzna,43,
3714,Laski,58-194,Rzemieslnicza,718,
3715,Lubatowa,87-824,Tradycji,138,53
3716,Antoniów,37-535,Mahoniowa,897,
3717,Lubatówka,94-680,Spacerowa,894,
3718,Kranów,35-855,Saperow,423,50
3719,Balbinów,36-815,Ulanska,401,
3720,Lalin,65-239,Blekitna,214,5
3721,Lubcza,49-601,Gęsia,374,
3722,Laski,43-585,Akacjowa,935,
3723,Balewko,73-360,Rzepakowa,277,88
3724,Adamów,78-345,Ptasia,895,
3725,Krakowice,85-208,Malownicza,19,61
3726,Krzepczów,25-558,Zalesie,103,53
3727,Leszkowy,57-821,Torfowa,456,
3728,Kuplisk,21-623,Projektantow,614,4
3729,Balice,65-292,Podmiejska,680,
3730,Adamczycha,86-790,Kalinowa,933,
3731,Baczyn,65-209,Zielona,664,
3732,Balczewo,93-712,Spacerowa,539,69
3733,Baldram,54-177,Kwiatowa,141,53
3734,Leszczynka,70-632,Poziomkowa,392,43
3735,Baranowiec,26-635,Ulanska,696,32
3736,Adamowizna,31-613,Malinowa,365,49
3737,Grabczok,43-478,Polna,467,3
3738,Lubian,90-159,Koronkowa,658,
3739,Lubczyno,50-129,Brzozowa,135,
3740,Banaszki,88-305,Daleka,271,
3741,Krzepocinek,17-664,Zalesie,989,31
3742,Adampol,69-716,Magnolii,469,78
3743,Antoninów,56-854,Zyzna,379,19
3744,Lubianków,37-453,Przyjazni,692,
3745,Barbarówka,77-826,Harcerska,945,
3746,Lubczyna,97-458,Jagodowa,638,
3747,Rogalice,64-930,Wypoczynkowa,937,
3748,Balinka,48-389,Zlotych Klosow,978,11
3749,Krakowiany,59-860,Strumykowa,694,
3750,Gorzkowice,72-228,Tatarakow,474,
3751,Bachorze,24-898,Szkutnicza,306,92
3752,Grabianowo,67-409,Wierzbowa,436,29
3753,Barbarka,76-585,Brzoskwiniowa,858,70
3754,Rogatka,58-928,Gwiezdna,701,98
3755,Kramarzyny,34-413,Zbozowa,611,71
3756,Adamkowo,47-532,Gozdzikow,578,33
3757,Gorzuchy,57-521,Krotka,584,
3758,Laskowiec,54-837,Owsiana,986,83
3759,Rogalik,18-944,Torfowa,20,
3760,Bachmatówka,20-561,Promykowa,22,
3761,Gorzuchów,26-397,Letnia,351,
3762,Baraki,62-204,Lakowa,730,1
3763,Adamów,34-425,Kwiatowa,41,1
3764,Krzepocin,63-412,Papiernicza,623,7
3765,Rogierówko,21-770,Kalinowa,3,
3766,Bachorze,59-903,Kalinowa,748,29
3767,Lubcz,73-855,Wiatrow,159,
3768,Adamówek,19-104,Jabloniowa,703,
3769,Antomieszki,49-718,Fiolkow,400,
3770,Barany,28-699,Zwyciestwa,383,73
3771,Grabia,84-117,Saperow,164,
3772,Balcerów,11-959,Tkacka,938,65
3773,Annówka,13-350,Wrzesniowa,549,75
3774,Bachlawa,80-669,Blawatkow,508,85
3775,Baranica,84-332,Zgoda,861,
3776,Barchnowy,71-414,Roz,284,
3777,Adamczowice,37-591,Sadowa,211,
3778,Leszkowy,65-765,Jasna,254,
3779,Lubiana,14-943,Teczy,574,
3780,Rogalinko,41-462,Swiatowida,556,
3781,Lafajetowo,38-226,Boczna,523,
3782,Lubecko,84-504,Jeziorna,723,82
3783,Krzemykowo,23-903,Daleka,701,
3784,Kramnik,49-143,Azaliowa,392,15
3785,Kurabka,94-692,Liliowa,141,
3786,Bajdy,48-204,Parkowa,904,36
3787,Bachmatówka,12-992,Zbozowa,800,43
3788,Banaszki,29-746,Tulipanow,990,95
3789,Adamierz,87-656,Jezynowa,877,61
3790,Barcinek,11-266,Jezynowa,726,8
3791,Bagatelka,81-341,Szpitalna,214,49
3792,Bagnica,50-181,Makow,885,25
3793,Barchów,86-250,Letnia,361,20
3794,Lubenka,92-945,Slowikow,797,87
3795,Adamin,54-251,Polna,16,17
3796,Bagniewo,90-287,Rumiank�w,164,
3797,Rogalin,55-117,Glogowa,816,
3798,Gorzyce,90-932,Sliwkowa,19,
3799,Rogaszyn,49-832,Jodlowa,286,
3800,Kupno,25-255,Rubinowa,767,58
3801,Kramarzyny,23-204,Pszeniczna,968,53
3802,Bagniuki,93-919,Nadbrzezna,587,96
3803,Bajory,56-131,Orzechowa,643,
3804,Baniewice,62-370,Rumiank�w,271,49
3805,Rogielkajmy,26-672,Rybacka,118,
3806,Bachów,20-713,Topolowa,763,
3807,Laliny,68-203,Bursztynowa,3,93
3808,Banie,82-130,Roz,793,47
3809,Grabarka,34-262,Plowce,860,45
3810,Gorzuchowo,92-556,Stokrotek,346,99
3811,Kup,69-545,Jachtowa,779,82
3812,Rogi,36-184,Rumiank�w,285,16
3813,Grabia,82-608,Fiolkow,609,
3814,Rogalin,86-809,Swiatowida,955,
3815,Rogalinek,24-850,Cisowa,662,
3816,Kupienin,11-659,Nagietkow,750,73
3817,Ladzin,84-640,Tradycji,29,34
3818,Lubaty,16-566,Slaska,703,82
3819,Barchów,50-283,Zwirowa,958,82
3820,Antomieszki,50-152,Wakacyjna,43,
3821,Balnica,48-197,Blawatkow,879,
3822,Grabia,44-160,Blawatkow,202,
3823,Abramów,32-690,Malownicza,901,8
3824,Bagniewo,99-354,Makow,757,49
3825,Adamkowo,17-511,Mahoniowa,268,34
3826,Baranki,83-610,Bursztynowa,822,
3827,Barcikowo,37-894,Magnolii,951,51
3828,Lubartów,66-367,Przyjazni,921,
3829,Laska,39-446,Pszeniczna,273,90
3830,Lanckorona,83-127,Tradycji,666,
3831,Gorzyczki,18-885,Azaliowa,550,
3832,Leszkomin,52-261,Diamentowa,154,
3833,Lubatowa,66-115,Jagodowa,486,47
3834,Kuranów,17-712,Leszczynowa,599,25
3835,Lubatka,36-196,Mirtowa,411,1
3836,Kramkówka,55-677,Zwyciestwa,495,57
3837,Gorzków,78-453,Szyprow,733,
3838,Antoniówka,28-910,Przyjazni,825,62
3839,Lamki,78-901,Rybacka,397,1
3840,Leszczynki,56-490,Sliwkowa,409,
3841,Barchlin,59-224,Opalowa,882,69
3842,Lubcz,93-508,Teczy,239,
3843,Lasek,50-212,Slupska,273,19
3844,Kupnina,91-967,Teczy,19,9
3845,Barcino,32-100,Rzeczna,416,
3846,Rogienice,88-757,Syrenki,652,34
3847,Bagna,70-340,Slowianska,579,
3848,Antoniew,43-817,Diamentowa,489,26
3849,Kupowo,10-236,Owsiana,563,
3850,Gorzkowiczki,79-687,Szafirkow,960,
3851,Baranowiec,16-848,Sportowa,438,78
3852,Adamów,86-199,Pocztowa,703,
3853,Kranek,49-601,Kupiecka,506,42
3854,Leszkowy,73-309,Skowronkow,329,
3855,Antonin,72-905,Podmiejska,513,62
3856,Lanckorona,23-247,Mahoniowa,371,86
3857,Gorzyca,12-334,Kwiatowa,396,
3858,Antoninek,42-735,Rubinowa,541,
3859,Laskownica,63-470,Jeziorna,995,10
3860,Antoniewo,92-904,Jesionowa,301,
3861,Baczyn,70-642,Macierzy,93,
3862,Barciany,50-615,Palmowa,843,42
3863,Lubcza,26-670,Zbozowa,251,
3864,Landek,61-968,Strusia,543,
3865,Banaszki,39-834,Zytnia,350,60
3866,Bañki,17-195,Wiazowa,138,
3867,Annówka,15-288,Wisniowa,97,7
3868,Grabia,29-429,Szafranowa,875,97
3869,Leszkowy,30-606,Zwyciestwa,100,77
3870,Lubczyna,80-701,Rumiank�w,879,27
3871,Lubcza,99-282,Zwirowa,55,
3872,Adamkowo,12-969,Spokojna,234,
3873,Grabanów,64-292,Zurawia,255,15
3874,Laliki,98-367,Szkolna,528,
3875,Lakiele,28-184,Mahoniowa,519,36
3876,Bañki,71-582,Macierzy,632,78
3877,Adamówek,67-854,Kupiecka,207,0
3878,Lubianka,69-663,Zefirowa,104,
3879,Kupiatycze,64-224,Blekitna,976,
3880,Grabarka,55-242,Syrenki,691,
3881,Gorzuchowo,41-420,Rycerska,171,
3882,Bachórzec,66-517,Tatarakow,641,80
3883,Gorzyczki,38-595,Makow,274,
3884,Antonielów,32-647,Lakowa,861,25
3885,Langanki,41-898,Stokrotek,519,
3886,Bajory,89-149,Promowa,511,
3887,Krzepocin,25-903,Jagodowa,955,
3888,Bandysie,53-794,Pigwowa,302,4
3889,Adamin,37-884,Golebia,887,4
3890,Balczewo,91-843,Tulipanow,290,66
3891,Laskownica,70-472,Kalinowa,783,
3892,Badrzychowice,66-588,Niepodleglosci,399,
3893,Kraplewo,42-299,Irysow,183,
3894,Godziszewo,94-486,Wspolna,906,60
3895,Lamkowizna,67-277,Macierzy,405,
3896,Antonów,94-485,Zorzy,815,
3897,Krzeptów,64-922,Wrzesniowa,467,87
3898,Bagny,70-405,Topolowa,243,
3899,Leszkomin,79-234,Swiatowida,608,
3900,Barbarka,30-312,Sarzynska,848,70
3901,Bañkowszczyzna,95-344,Topolowa,655,51
3902,Barbarówka,77-367,Syrenki,969,94
3903,Banica,95-131,Swierkowa,600,74
3904,Bajorski,36-456,Brzozowa,874,33
3905,Bania,16-711,Zlota,141,
3906,Badrzychowice,74-224,Bliska,221,
3907,Leszczyniak,33-212,Rycerska,575,38
3908,Antonów,90-610,Jeziorna,667,
3909,Balcerów,24-794,Hebanowa,70,
3910,Lubianków,56-668,Swiatowida,888,76
3911,Baranowice,60-658,Bajkowa,238,
3912,Lakiele,99-394,Wisniowa,932,
3913,Lubatowa,44-175,Macierzy,545,55
3914,Balczewo,14-667,Roz,677,
3915,Gorzuchowo,85-726,Spacerowa,988,17
3916,Lacka,21-901,Brzozowa,592,95
3917,Bajorski,91-951,Gajowa,847,22
3918,Bakaniuk,88-553,Jeziorna,998,
3919,Adamówek,53-515,Rybacka,395,
3920,Gorzyce,79-980,Roz,367,66
3921,Achrymowce,45-526,Jasna,84,70
3922,Barbarka,90-681,Wedrowna,423,
3923,Lubawa,81-277,Jachtowa,173,
3924,Rogalinko,28-349,Koronkowa,927,17
3925,Godziszewo,90-288,Swierkowa,210,
3926,Lafajetowo,17-451,Jesionowa,144,
3927,Antoniew,79-909,Malownicza,508,
3928,Baliki,65-572,Pancerniakow,247,89
3929,Krakuszowice,25-915,Daleka,64,46
3930,Bachów,35-143,Zwyciestwa,866,
3931,Ladzin,89-555,Zarnowiecka,937,0
3932,Rogieniczki,64-687,Orzechowa,928,
3933,Krajów,23-370,Kalinowa,221,18
3934,Laskowizna,42-103,Kra�cowa,937,
3935,Baranki,53-657,Zytnia,399,
3936,Langanki,92-361,Tkacka,785,99
3937,Bakaniuk,54-166,Kalinowa,685,
3938,Baranowo,11-425,Zwirowa,314,
3939,Balewo,34-324,Podmiejska,357,52
3940,Kupowo,36-506,Tychowska,750,96
3941,Antoniki,53-864,Niepodleglosci,285,91
3942,Godziszów,29-544,Niezapominajek,274,
3943,Lamk,99-126,Zwyciestwa,508,28
3944,Badulki,52-735,Zlota,822,
3945,Bagrowo,13-948,Wiklinowa,140,
3946,Bajdyty,85-776,Sportowa,8,
3947,Rogielkajmy,27-566,Ulanska,959,
3948,Bachorzew,83-577,Niezapominajek,556,57
3949,Krapkowice,88-537,Wedrowna,483,8
3950,Bachorza,78-692,Pigwowa,597,
3951,Krzeptów,15-506,Plowce,500,75
3952,Bagienice,70-663,Wedrowna,873,53
3953,Adamka,98-647,Rycerska,475,63
3954,Bagatele,67-363,Tkacka,648,
3955,Baraniec,59-593,Modrzewiowa,121,
3956,Antonina,47-800,Slupska,322,37
3957,Kramsk,15-178,Wakacyjna,504,62
3958,Grabanów,73-987,Alabastrowa,719,
3959,Kramarzewo,12-150,Bursztynowa,794,
3960,Bajdyty,51-654,Zurawia,102,
3961,Leszkomin,30-549,Olchowa,260,
3962,Lubatowa,71-117,Tatarakow,893,64
3963,Bachórz,78-912,Jarzebinowa,427,75
3964,Anonin,86-886,Rubinowa,473,
3965,Baranowiec,99-295,Owsiana,184,
3966,Lakiele,83-300,Azaliowa,288,
3967,Antoniewo,49-860,Jachtowa,214,46
3968,Bachowice,34-480,Wakacyjna,962,60
3969,Krapkowice,79-908,Jagodowa,168,3
3970,Gorzyczany,47-618,Pancerniakow,479,
3971,Grabarka,17-496,Poziomkowa,663,84
3972,Landzmierz,78-233,Ptasia,363,
3973,Lasek,68-390,Brzozowa,327,
3974,Krzeptów,58-111,Malinowa,706,72
3975,Lubaty,41-768,Daleka,194,
3976,Antolin,15-798,Krotka,972,4
3977,Barchaczów,88-163,Tulipanow,931,
3978,Krakowice,94-687,Niepodleglosci,416,
3979,Laliki,40-356,Malownicza,654,
3980,Kupimierz,94-594,Niezapominajek,195,
3981,Grabianów,61-250,Jezynowa,663,20
3982,Baligród,41-956,Macierzy,666,64
3983,Antoniny,76-379,Strefowa,541,
3984,Lasaki,27-368,Zurawia,846,15
3985,Bajdy,83-526,Sprezarkowa,63,14
3986,Adamek,40-630,Klonowa,245,
3987,Leszczyniak,25-999,Gęsia,736,
3988,Godziszów,95-654,Stokrotek,440,
3989,Baciuty,10-332,Zalesie,537,42
3990,Abramowice,85-956,Pogodna,832,
3991,Gorzuchowo,84-198,Pocztowa,465,
3992,Lady,87-682,Krokusow,485,53
3993,Kupnina,15-338,Strusia,494,
3994,Rogawica,79-814,Szkolna,848,
3995,Krakulice,32-388,Krakowska,788,
3996,Baranów,49-495,Slonecznikow,579,79
3997,Langanki,90-109,Jeziorna,520,95
3998,Baranowiec,38-747,Skowronkow,838,
3999,Adaminowo,47-263,Bzow,572,87
4000,Barcinek,22-624,Leszczynowa,891,
4001,Bachorce,29-807,Bursztynowa,948,
4002,Baciki,93-180,Nasturcji,402,
4003,Bacze,18-777,Alabastrowa,417,
4004,Bachmackie,85-453,Papiernicza,42,82
4005,Laski,63-886,Bursztynowa,43,
4006,Lubianki,38-178,Bliska,868,77
4007,Abramów,66-475,Roz,83,
4008,Gorzuchy,55-751,Jezynowa,16,29
4009,Krakuszowice,68-987,Modrzewiowa,495,50
4010,Bachmatówka,38-331,Grodzka,421,
4011,Bajorski,37-986,Promowa,53,
4012,Baczyna,16-201,Wierzbowa,729,99
4013,Lubczyna,10-383,Orlikow,44,
4014,Abramy,38-494,Hebanowa,442,33
4015,Kramsk,94-877,Jarzebinowa,886,35
4016,Balczewo,24-237,Pszeniczna,151,
4017,Bagna,42-178,Niepodleglosci,377,16
4018,Antolka,25-944,Slonecznikow,652,
4019,Baniewice,95-323,Szpitalna,211,
4020,Banica,50-546,Cisowa,54,
4021,Bale,97-690,Opalowa,6,69
4022,achanowo,34-519,Czeremchowa,311,12
4023,Adampol,38-783,Blawatkow,855,
4024,Baranówko,14-985,Niezapominajek,511,
4025,Lubasz,37-991,Pszeniczna,354,41
4026,Bagatelka,68-278,Boczna,226,
4027,Barankowo,57-977,Krakowska,674,22
4028,Krakuszowice,72-743,Rzeczna,74,
4029,Balcarzowice,85-785,Daleka,143,93
4030,Bachorza,27-385,Szeroka,216,40
4031,Baranki,56-852,Spacerowa,569,
4032,Bajorski,60-797,Kalinowa,120,
4033,Leszczynek,31-382,Gwiezdna,478,
4034,Baranowice,96-285,Szmaragdowa,782,28
4035,Bagienica,53-790,Niezapominajek,630,
4036,Bajdyty,49-722,Szpitalna,405,
4037,Luberadz,11-972,Papiernicza,830,70
4038,Kramkówka,81-689,Podmiejska,693,
4039,Bagienko,56-338,Rozana,689,
4040,Leszczynka,86-426,Kalinowa,945,
4041,Luberadzyk,89-610,Rubinowa,153,
4042,Lubatka,51-131,Daktylowa,368,
4043,Grabarka,63-896,Azaliowa,582,
4044,Lasek,99-103,Szafirkow,54,
4045,Adamki,38-287,Wodnika,981,
4046,Baliki,53-460,Zlota,364,
4047,Laskowo,78-666,Nasturcji,592,67
4048,Lubaszcz,16-987,Zytnia,910,42
4049,Krakówek,53-936,Skowronkow,758,
4050,Gorzycko,92-254,Zielone Wzgorze,746,83
4051,Lasanka,46-951,Roz,781,32
4052,Barchów,99-516,Palmowa,433,28
4053,Lady,64-776,Przyjazni,121,41
4054,Baniocha,13-379,Roz,710,
4055,Lubcza,21-964,Ptasia,762,58
4056,Baczków,69-554,Panoramiczna,364,
4057,Annówka,32-680,Sezamkowa,596,0
4058,Bagatelka,74-512,Zbozowa,267,27
4059,Lubecko,29-708,Polnocna,725,
4060,Lafajetowo,61-927,Smiala ,609,
4061,Adamek,37-404,Rycerska,55,
4062,Lubatówka,24-783,Mirtowa,742,41
4063,Lasek,57-422,Golebia,743,
4064,Lubianek,21-323,Brzozowa,650,63
4065,Krakówek,42-592,Zakole,619,99
4066,Leszczyniec,90-169,Panoramiczna,621,68
4067,Antoniów,73-450,Rzepakowa,412,
4068,Lubczyna,20-580,Bzow,466,
4069,Baciki,27-382,Strumykowa,658,38
4070,Abisynia,94-930,Zwyciestwa,21,88
4071,Rogalin,17-996,Topolowa,197,
4072,Antomieszki,68-631,Niepodleglosci,894,
4073,Baczki,87-521,Roz,136,17
4074,Kuranów,65-820,Fiolkow,70,
4075,Gorzów,74-567,Wisniowa,633,75
4076,Kranów,89-325,Zwirowa,20,
4077,Kupowo,95-791,Blawatkow,777,
4078,Bañkowszczyzna,51-485,Krokusow,305,
4079,Lubatka,22-726,Zeglarska,617,70
4080,Barak,68-294,Przepiorek,368,54
4081,Antonów,55-190,Strefowa,724,64
4082,Leszczyniec,91-673,Wrzesniowa,481,18
4083,Adamki,56-863,Wypoczynkowa,727,
4084,Grabianka,48-149,Magnolii,73,82
4085,Krakowiany,40-726,Solecka,142,
4086,Bandrów,29-865,Zwirowa,552,92
4087,Balików,88-980,Zwirowa,8,2
4088,Lubcz,21-662,Bursztynowa,579,
4089,Lalkowy,19-851,Zalesie,439,
4090,Adampol,30-115,Rubinowa,982,49
4091,Bajdyty,37-526,Zielone Wzgorze,89,43
4092,Barchnowy,25-154,Wodnika,185,73
4093,Kupienino,95-461,Zarnowiecka,270,2
4094,Kupowo,81-743,Pancerniakow,278,79
4095,Rogalinek,11-142,Solecka,814,80
4096,Kramarzyny,86-808,Slaska,490,19
4097,Rogienice,21-293,Zakole,469,87
4098,Antoninek,13-646,Zielone Wzgorze,9,34
4099,Rogalinek,84-945,Pigwowa,534,65
4100,Barchów,89-223,Saperow,987,30
4101,Godziszka,57-145,Wisniowa,374,65
4102,Antonów,69-252,Irysow,654,58
4103,Barankowo,30-181,Gerberowa,49,
4104,Bagniuki,12-240,Sanatoryjna,517,
4105,Rogazy,42-902,Krawiecka,88,
4106,Leszczynek,16-192,Szafirkow,225,
4107,Kramarzyny,54-318,Gęsia,786,80
4108,Leszczynka,94-477,Rybacka,459,91
4109,Gorzykowo,61-841,Nadbrzezna,610,48
4110,Lubawka,20-515,Bajkowa,662,
4111,Grabczok,16-167,Kalinowa,601,51
4112,Barchnowy,45-443,Morska,455,68
4113,Gorzkowice,15-672,Gajowa,651,
4114,Bachus,48-911,Szafirkow,162,
4115,Bachmackie,26-193,Kasztanowa,495,
4116,Bagnica,68-149,Jasminowa,105,
4117,Baczyn,31-977,Zytnia,913,80
4118,Kraków,78-586,Swierkowa,773,
4119,Barchlin,93-538,Deszczowa,929,
4120,Kramnik,34-256,Rycerska,995,
4121,Lubaszcz,73-593,Fiolkow,633,86
4122,Rogierówko,37-763,Zbozowa,180,71
4123,Krzepin,39-755,Zacisze,5,
4124,Rogatka,16-110,Brzoskwiniowa,375,
4125,Kupin,99-812,Bursztynowa,761,76
4126,Lubatówka,38-773,Cedrowa,0,38
4127,Leszczyniak,46-224,Sezamkowa,708,69
4128,Balczewo,29-470,Syrenki,472,75
4129,Kurabka,91-126,Jasna,306,
4130,Barcin,48-125,Szmaragdowa,615,33
4131,Bachórz,68-335,Wichrowa,715,
4132,Krakówek,71-294,Grodzka,645,9
4133,Baranówko,72-333,Sezamkowa,99,
4134,Lamkówko,81-133,Podmiejska,550,
4135,Adamowa,11-973,Projektantow,246,28
4136,Rogalinko,87-692,Promowa,632,51
4137,Abramów,28-554,Jodlowa,64,78
4138,Lubawka,59-625,Stokrotek,195,37
4139,Rogawka,68-616,Projektantow,166,1
4140,Abramów,30-669,Niepodleglosci,54,
4141,Lubatka,82-510,Gwiezdna,985,73
4142,Bagdad,83-844,Sosnowa,723,94
4143,Landzmierz,58-697,Stoczniowcow,563,56
4144,Bachórz,32-486,Zielona,687,77
4145,Balków,89-133,Podmiejska,218,29
4146,Kupowo,77-330,Golebia,699,96
4147,Baranowo,67-622,Fiolkow,326,22
4148,Baniocha,76-737,Szyprow,261,89
4149,Rogalinko,49-868,Wodnika,220,19
4150,Krakuszowice,72-891,Jasna,711,
4151,Balice,64-228,Leszczynowa,652,
4152,Kup,57-812,Zytnia,417,
4153,Barankowo,74-534,Irysow,206,
4154,Bandysie,56-148,Zlotych Klosow,972,91
4155,Rogazy,13-174,Gozdzikow,199,
4156,Balin,31-661,Gwiezdna,237,
4157,Rogalino,84-629,Debowa,81,60
4158,Bagniuki,49-618,Jachtowa,448,
4159,Krzepocinek,99-612,Morska,545,
4160,Baniewice,82-937,Lakowa,755,42
4161,Laliki,22-560,Wspolna,239,
4162,Bajerze,34-592,Harcerska,307,54
4163,Barak,75-910,Orzechowa,390,
4164,Rogalów,87-474,Podmiejska,814,90
4165,Gorzupia,80-803,Sliwkowa,165,57
4166,Rogawka,44-678,Spokojna,898,
4167,Krakówek,26-660,Sliwkowa,886,
4168,Godziszewo,64-915,Bajkowa,550,10
4169,Antoniki,97-213,Wrzosow,302,
4170,Krajów,71-206,Mahoniowa,508,
4171,Rogieniczki,64-945,Lesna,553,6
4172,Leszkowice,51-935,Gajowa,274,
4173,Grabek,45-398,Sarzynska,534,
4174,Leszkowy,48-426,Tkacka,343,80
4175,Rogawica,73-392,Zielona,44,
4176,Lanckorona,54-329,Fiolkow,375,81
4177,Laryszów,71-763,Wiatrow,353,5
4178,Lamkówko,99-610,Szpitalna,878,
4179,Barchów,65-589,Nasturcji,57,19
4180,Rogalin,61-111,Spoldzielcza,265,
4181,Bagieniec,47-494,Prosta,947,25
4182,Godziszów,82-109,Szkolna,96,
4183,Langanki,76-545,Paproci,72,
4184,Bachotek,22-765,Daktylowa,93,
4185,Baliki,55-725,Irysow,540,
4186,Laskowo,33-916,Pancerniakow,91,
4187,Rogalik,23-816,Ziemowita,886,
4188,Ladzin,12-710,Fiolkow,406,27
4189,Antoniewo,67-979,Bliska,730,3
4190,Krajów,15-938,Szpitalna,810,
4191,Baraki,15-582,Zeglarska,559,
4192,Kup,88-467,Polnocna,746,2
4193,Baranica,37-682,Stokrotek,623,
4194,Kuplisk,35-994,Sprezarkowa,671,
4195,Grabce,38-585,Szkolna,845,
4196,Adamin,90-992,Mahoniowa,316,
4197,Gorzycko,58-306,Szafirkow,106,65
4198,Bagniewko,12-894,Diamentowa,25,
4199,Bacze,20-690,Zurawia,612,
4200,Rogalino,27-592,Sprezarkowa,784,
4201,Antoninek,58-310,Gwiezdna,114,
4202,Annówka,13-340,Szafranowa,416,76
4203,Landek,10-791,Wedrowna,145,1
4204,Rogalinko,97-146,Pogodna,277,
4205,Godziszów,14-470,Rycerska,605,
4206,Adamek,91-931,Slowikow,700,
4207,Banica,28-307,Strumykowa,717,19
4208,Godziszowa,81-373,Rubinowa,396,
4209,Rogaszyn,13-194,Panoramiczna,858,
4210,Barankowo,55-737,Bliska,292,53
4211,Baczki,78-354,Roz,72,48
4212,Baliki,89-838,Szkutnicza,364,68
